Year,Month,Day,Hour,Minute,Precipitable Water,Wind Direction,Wind Speed,Pressure,Surface Albedo,Solar Zenith Angle,GHI,Ozone,Relative Humidity,Fill Flag,DNI,Cloud Type,Clearsky GHI,DHI,Dew Point,Clearsky DNI,Clearsky DHI,Temperature
2019,4,22,18,30,2.9000000000000004,43,2.2,1011,0.15,93.04,0,0.35000000000000003,82.49,0,0,9,0,0,12.100000000000001,0,0,15.100000000000001
2019,4,22,19,30,2.9000000000000004,48,2.3000000000000003,1011,0.15,102.64,0,0.35100000000000003,82.61,0,0,9,0,0,11.9,0,0,14.8
2019,4,22,20,30,2.9000000000000004,48,2.3000000000000003,1011,0.15,111.08,0,0.353,82.39,0,0,9,0,0,11.700000000000001,0,0,14.700000000000001
2019,4,22,21,30,2.9000000000000004,44,2.4000000000000004,1010,0.15,117.76,0,0.353,83.10000000000001,0,0,9,0,0,11.700000000000001,0,0,14.5
2019,4,22,22,30,2.9000000000000004,38,2.4000000000000004,1009,0.15,122,0,0.353,83.04,0,0,9,0,0,11.600000000000001,0,0,14.4
2019,4,22,23,30,2.9000000000000004,35,2.4000000000000004,1009,0.15,123.21000000000001,0,0.353,82.85000000000001,0,0,9,0,0,11.5,0,0,14.4
2019,4,23,0,30,2.8000000000000003,42,2.2,1008,0.14,121.2,0,0.359,83.25,0,0,6,0,0,11.5,0,0,14.3
2019,4,23,1,30,2.8000000000000003,46,2.1,1007,0.14,116.28,0,0.363,83.21000000000001,0,0,7,0,0,11.5,0,0,14.3
2019,4,23,2,30,2.8000000000000003,50,1.9000000000000001,1007,0.14,109.10000000000001,0,0.366,83.47,0,0,6,0,0,11.5,0,0,14.3
2019,4,23,3,30,2.7,57,1.7000000000000002,1006,0.14,100.31,0,0.368,84.61,0,0,6,0,0,11.600000000000001,0,0,14.200000000000001
2019,4,23,4,30,2.6,64,1.5,1006,0.14,89.94,0,0.37,84.54,0,0,9,0,0,11.700000000000001,0,0,14.3
2019,4,23,5,30,2.6,59,1.5,1006,0.14,79.95,7,0.373,83.96000000000001,3,0,6,55,7,11.8,5,54,14.5
2019,4,23,6,30,2.7,50,1.6,1006,0.14,69.3,15,0.375,83.13,0,0,6,221,15,12.100000000000001,73,195,14.9
2019,4,23,7,30,2.8000000000000003,58,1.8,1007,0.14,58.71,28,0.377,81.68,0,0,7,389,28,12.3,161,306,15.4
2019,4,23,8,30,2.9000000000000004,78,2,1007,0.14,48.69,35,0.38,79.89,0,0,7,538,35,12.4,232,385,15.9
2019,4,23,9,30,2.9000000000000004,97,2.1,1007,0.14,39.97,60,0.381,79.09,0,0,7,660,60,12.5,315,419,16.1
2019,4,23,10,30,2.8000000000000003,110,2.2,1007,0.14,33.83,119,0.382,78.98,0,0,7,738,119,12.600000000000001,368,432,16.3
2019,4,23,11,30,2.8000000000000003,123,2.4000000000000004,1007,0.14,31.92,72,0.382,79.19,0,0,7,766,72,13,416,413,16.6
2019,4,23,12,30,2.8000000000000003,134,2.6,1007,0.14,34.980000000000004,69,0.381,78.78,0,0,7,737,69,13.3,426,388,17
2019,4,23,13,30,2.8000000000000003,141,2.8000000000000003,1007,0.14,41.88,65,0.381,77.52,0,0,4,664,65,13.3,451,328,17.3
2019,4,23,14,30,2.9000000000000004,141,2.8000000000000003,1007,0.14,51,51,0.384,77.54,0,0,4,545,51,13.100000000000001,450,262,17.1
2019,4,23,15,30,2.9000000000000004,134,2.6,1007,0.14,61.2,35,0.389,81.28,0,0,4,392,35,13.3,393,202,16.5
2019,4,23,16,30,3,127,2.3000000000000003,1008,0.14,71.83,18,0.394,84.93,0,0,4,222,18,13.600000000000001,268,138,16.1
2019,4,23,17,30,3,125,1.9000000000000001,1008,0.14,82.41,18,0.395,87.53,3,0,7,66,18,13.700000000000001,76,56,15.8
2019,4,23,18,30,3,133,1.9000000000000001,1009,0.14,92.83,0,0.387,88.07000000000001,0,0,4,0,0,13.700000000000001,0,0,15.700000000000001
2019,4,23,19,30,2.9000000000000004,148,2.3000000000000003,1010,0.14,102.41,0,0.372,88.51,0,0,4,0,0,13.8,0,0,15.700000000000001
2019,4,23,20,30,2.8000000000000003,161,2.6,1010,0.14,110.82000000000001,0,0.361,88.57000000000001,0,0,4,0,0,13.8,0,0,15.700000000000001
2019,4,23,21,30,2.7,169,2.8000000000000003,1011,0.14,117.47,0,0.358,88.76,0,0,4,0,0,13.8,0,0,15.700000000000001
2019,4,23,22,30,2.6,172,2.9000000000000004,1011,0.14,121.68,0,0.357,89.16,0,0,4,0,0,13.8,0,0,15.600000000000001
2019,4,23,23,30,2.6,172,2.9000000000000004,1012,0.14,122.88,0,0.357,89.02,0,0,4,0,0,13.700000000000001,0,0,15.5
2019,4,24,0,30,2.6,173,3.1,1012,0.14,120.87,0,0.354,89.04,0,0,4,0,0,13.4,0,0,15.200000000000001
2019,4,24,1,30,2.6,170,2.9000000000000004,1013,0.14,115.96000000000001,0,0.353,88.56,0,0,7,0,0,13.200000000000001,0,0,15.100000000000001
2019,4,24,2,30,2.5,169,2.8000000000000003,1013,0.14,108.8,0,0.352,88.3,0,0,4,0,0,13.200000000000001,0,0,15.100000000000001
2019,4,24,3,30,2.5,172,2.9000000000000004,1014,0.14,100.03,0,0.352,88.27,0,0,7,0,0,13.200000000000001,0,0,15.100000000000001
2019,4,24,4,30,2.6,174,3.1,1015,0.14,89.71000000000001,0,0.35000000000000003,87.64,0,0,7,0,0,13.200000000000001,0,0,15.200000000000001
2019,4,24,5,30,2.5,171,3.3000000000000003,1016,0.14,79.69,9,0.34800000000000003,86.58,3,0,4,115,9,13.4,246,71,15.600000000000001
2019,4,24,6,30,2.5,166,3.7,1016,0.14,69.04,23,0.34700000000000003,84.32000000000001,0,0,4,287,23,13.600000000000001,462,122,16.2
2019,4,24,7,30,2.5,163,4,1017,0.14,58.45,40,0.34600000000000003,80.18,0,0,4,466,40,13.5,597,153,16.900000000000002
2019,4,24,8,30,2.6,164,4.3,1017,0.14,48.410000000000004,35,0.34500000000000003,76.28,3,0,8,624,35,13.3,680,173,17.5
2019,4,24,9,30,2.6,169,4.6000000000000005,1018,0.14,39.660000000000004,88,0.343,75.56,0,0,7,728,88,13.100000000000001,635,239,17.5
2019,4,24,10,30,2.7,172,4.6000000000000005,1018,0.14,33.5,58,0.34400000000000003,75.78,0,0,7,806,58,13,685,235,17.3
2019,4,24,11,30,2.6,172,4.5,1018,0.14,31.59,73,0.34700000000000003,75.01,0,0,6,828,73,12.8,693,238,17.3
2019,4,24,12,30,2.6,172,4.5,1019,0.14,34.68,56,0.352,75.82000000000001,0,0,7,793,56,12.700000000000001,678,236,17
2019,4,24,13,30,2.5,171,4.6000000000000005,1019,0.14,41.64,231,0.358,76.02,0,10,7,707,224,12.5,646,224,16.7
2019,4,24,14,30,2.4000000000000004,167,4.5,1019,0.14,50.78,32,0.363,77.09,0,0,8,580,32,12.4,613,193,16.400000000000002
2019,4,24,15,30,2.3000000000000003,164,4.4,1019,0.14,61,35,0.368,79.69,0,0,4,420,35,12.5,539,158,16
2019,4,24,16,30,2.1,163,4,1019,0.14,71.63,19,0.373,82.79,0,0,4,245,19,12.700000000000001,419,113,15.600000000000001
2019,4,24,17,30,2,162,3.5,1019,0.14,82.21000000000001,6,0.377,85.31,3,0,4,81,6,12.700000000000001,214,52,15.200000000000001
2019,4,24,18,30,1.8,160,3.2,1020,0.14,92.62,0,0.378,87.27,1,0,4,0,0,12.700000000000001,0,0,14.8
2019,4,24,19,30,1.7000000000000002,162,3,1020,0.14,102.18,0,0.373,87.45,0,0,7,0,0,12.600000000000001,0,0,14.700000000000001
2019,4,24,20,30,1.7000000000000002,163,2.8000000000000003,1021,0.14,110.56,0,0.367,88.26,0,0,3,0,0,12.600000000000001,0,0,14.5
2019,4,24,21,30,1.7000000000000002,164,2.5,1021,0.14,117.18,0,0.363,88.35000000000001,0,0,3,0,0,12.5,0,0,14.4
2019,4,24,22,30,1.7000000000000002,164,2.3000000000000003,1021,0.14,121.37,0,0.36,88.39,0,0,7,0,0,12.4,0,0,14.3
2019,4,24,23,30,1.7000000000000002,164,2.2,1021,0.14,122.55,0,0.359,88.60000000000001,0,0,7,0,0,12.3,0,0,14.200000000000001
2019,4,25,0,30,1.6,163,2.1,1021,0.14,120.54,0,0.358,88.75,0,0,7,0,0,12.3,0,0,14.100000000000001
2019,4,25,1,30,1.6,161,2.1,1021,0.14,115.65,0,0.355,88.98,0,0,7,0,0,12.200000000000001,0,0,14
2019,4,25,2,30,1.6,159,2,1021,0.14,108.5,0,0.352,89.45,0,0,7,0,0,12.200000000000001,0,0,13.9
2019,4,25,3,30,1.7000000000000002,154,1.8,1021,0.14,99.75,0,0.34800000000000003,89.8,0,0,1,0,0,12.100000000000001,0,0,13.700000000000001
2019,4,25,4,30,1.7000000000000002,147,1.9000000000000001,1022,0.14,89.47,0,0.34700000000000003,87.23,0,0,0,0,0,11.9,0,0,14
2019,4,25,5,30,1.8,141,2.1,1022,0.14,79.43,9,0.34600000000000003,84.42,3,0,4,129,9,12.100000000000001,380,59,14.700000000000001
2019,4,25,6,30,1.9000000000000001,141,2.2,1022,0.14,68.78,13,0.34500000000000003,77.19,3,0,7,309,13,11.9,600,92,15.9
2019,4,25,7,30,2.1,146,2.3000000000000003,1023,0.14,58.19,247,0.343,66.41,0,58,7,489,216,11.100000000000001,705,117,17.400000000000002
2019,4,25,8,30,2.3000000000000003,151,2.3000000000000003,1023,0.14,48.13,254,0.341,59.75,0,20,7,641,240,10.200000000000001,740,147,18.2
2019,4,25,9,30,2.4000000000000004,154,2.5,1023,0.14,39.36,487,0.342,59.59,0,150,7,758,371,10.4,754,175,18.400000000000002
2019,4,25,10,30,2.6,155,2.6,1023,0.14,33.17,500,0.34400000000000003,62.07,0,114,7,825,405,11,752,195,18.400000000000002
2019,4,25,11,30,2.6,152,2.7,1023,0.14,31.26,124,0.34600000000000003,64.05,0,0,7,843,124,11.5,747,205,18.400000000000002
2019,4,25,12,30,2.7,148,2.8000000000000003,1022,0.14,34.4,69,0.34500000000000003,65.05,0,0,7,805,69,11.8,729,204,18.5
2019,4,25,13,30,2.7,146,2.8000000000000003,1022,0.14,41.39,55,0.34400000000000003,66.6,0,0,7,715,55,12.100000000000001,683,202,18.400000000000002
2019,4,25,14,30,2.7,143,2.7,1021,0.14,50.57,56,0.343,68.77,0,0,7,579,56,12.200000000000001,606,194,18
2019,4,25,15,30,2.8000000000000003,139,2.5,1021,0.14,60.81,23,0.342,71.72,0,0,6,411,23,12.3,487,174,17.5
2019,4,25,16,30,2.7,134,2.2,1020,0.14,71.44,15,0.339,75.21000000000001,0,0,7,232,15,12.600000000000001,319,131,17
2019,4,25,17,30,2.7,127,1.9000000000000001,1020,0.14,82.02,7,0.338,80.95,3,0,4,72,7,12.8,98,59,16.1
2019,4,25,18,30,2.6,126,1.7000000000000002,1020,0.14,92.41,0,0.34,83.63,0,0,7,0,0,12.5,0,0,15.3
2019,4,25,19,30,2.5,130,1.7000000000000002,1021,0.14,101.95,0,0.342,84.84,0,0,7,0,0,12.200000000000001,0,0,14.700000000000001
2019,4,25,20,30,2.4000000000000004,136,1.9000000000000001,1021,0.14,110.31,0,0.34,84.36,0,0,7,0,0,11.700000000000001,0,0,14.3
2019,4,25,21,30,2.3000000000000003,142,2.1,1020,0.14,116.9,0,0.337,81.8,0,0,7,0,0,11.200000000000001,0,0,14.3
2019,4,25,22,30,2.2,147,2.3000000000000003,1020,0.14,121.06,0,0.336,80.62,0,0,7,0,0,11,0,0,14.3
2019,4,25,23,30,2.2,150,2.3000000000000003,1020,0.14,122.22,0,0.336,80.42,0,0,7,0,0,11,0,0,14.3
2019,4,26,0,30,2.3000000000000003,156,2.6,1019,0.14,120.21000000000001,0,0.337,81.91,0,0,7,0,0,11.200000000000001,0,0,14.200000000000001
2019,4,26,1,30,2.3000000000000003,158,2.9000000000000004,1019,0.14,115.33,0,0.338,84.48,0,0,7,0,0,11.700000000000001,0,0,14.3
2019,4,26,2,30,2.3000000000000003,161,3.1,1019,0.14,108.2,0,0.339,86.2,0,0,4,0,0,12.100000000000001,0,0,14.4
2019,4,26,3,30,2.3000000000000003,162,3.1,1019,0.14,99.47,0,0.341,87.52,0,0,4,0,0,12.3,0,0,14.3
2019,4,26,4,30,2.4000000000000004,163,3.2,1019,0.14,89.25,0,0.343,86.31,0,0,4,0,0,12.200000000000001,0,0,14.5
2019,4,26,5,30,2.4000000000000004,166,3.5,1018,0.14,79.18,9,0.34500000000000003,84.39,3,0,4,129,9,12.5,360,62,15.100000000000001
2019,4,26,6,30,2.4000000000000004,173,3.9000000000000004,1019,0.14,68.53,23,0.34800000000000003,82.36,0,0,4,305,23,12.8,559,100,15.8
2019,4,26,7,30,2.3000000000000003,180,4.1000000000000005,1019,0.14,57.93,41,0.355,79.08,3,0,4,485,41,13.100000000000001,670,129,16.7
2019,4,26,8,30,2.2,185,4.3,1019,0.14,47.86,56,0.366,75.63,0,0,3,646,56,13,741,148,17.3
2019,4,26,9,30,2,186,4.3,1019,0.14,39.07,160,0.379,71.47,0,2,3,779,159,12.600000000000001,815,146,17.8
2019,4,26,10,30,1.7000000000000002,187,4.1000000000000005,1019,0.14,32.85,172,0.389,66.33,0,4,3,865,169,11.9,862,140,18.3
2019,4,26,11,30,1.5,191,4.1000000000000005,1018,0.14,30.94,165,0.394,62.24,0,3,3,896,162,11.4,896,128,18.8
2019,4,26,12,30,1.4000000000000001,194,3.8000000000000003,1018,0.14,34.11,178,0.394,59.5,0,5,3,865,174,10.9,899,121,19
2019,4,26,13,30,1.4000000000000001,193,3.5,1018,0.14,41.15,135,0.393,58.92,0,0,3,775,135,10.700000000000001,877,115,18.900000000000002
2019,4,26,14,30,1.5,187,3.1,1018,0.14,50.36,177,0.393,60.17,0,3,4,635,175,10.700000000000001,826,108,18.6
2019,4,26,15,30,1.6,177,2.5,1018,0.14,60.620000000000005,345,0.396,62.28,0,313,4,460,191,10.8,735,99,18.1
2019,4,26,16,30,1.7000000000000002,161,1.8,1018,0.14,71.25,63,0.399,68.2,0,0,9,269,63,11.200000000000001,582,82,17.1
2019,4,26,17,30,1.7000000000000002,132,1.1,1018,0.14,81.83,13,0.403,80.71000000000001,3,0,9,92,13,12.3,307,49,15.600000000000001
2019,4,26,18,30,1.7000000000000002,85,1,1019,0.14,92.2,0,0.405,85.82000000000001,0,0,9,0,0,12.200000000000001,0,0,14.5
2019,4,26,19,30,1.6,43,1.2000000000000002,1019,0.14,101.72,0,0.406,85.38,0,0,9,0,0,11.600000000000001,0,0,14
2019,4,26,20,30,1.4000000000000001,21,1.3,1020,0.14,110.05,0,0.405,85.53,0,0,4,0,0,11.100000000000001,0,0,13.5
2019,4,26,21,30,1.2000000000000002,183,1.4000000000000001,1020,0.14,116.61,0,0.405,83.12,0,0,0,0,0,10.3,0,0,13.100000000000001
2019,4,26,22,30,1.1,341,1.4000000000000001,1020,0.14,120.75,0,0.406,78.18,0,0,0,0,0,8.9,0,0,12.600000000000001
2019,4,26,23,30,1.1,330,1.4000000000000001,1020,0.14,121.9,0,0.406,70.51,0,0,0,0,0,7.300000000000001,0,0,12.5
2019,4,27,0,30,1,305,1.4000000000000001,1020,0.14,119.89,0,0.4,66.05,0,0,0,0,0,5.9,0,0,12.100000000000001
2019,4,27,1,30,1,292,1.4000000000000001,1020,0.14,115.02,0,0.395,62.440000000000005,0,0,1,0,0,4.9,0,0,11.9
2019,4,27,2,30,1,283,1.5,1020,0.14,107.91,0,0.39,61.06,0,0,0,0,0,4.3,0,0,11.600000000000001
2019,4,27,3,30,1,281,1.6,1021,0.14,99.2,0,0.385,60.97,0,0,7,0,0,4.1000000000000005,0,0,11.4
2019,4,27,4,30,1.1,281,1.4000000000000001,1021,0.14,89.02,0,0.381,58.72,0,0,4,0,0,4.2,0,0,12
2019,4,27,5,30,1.2000000000000002,279,1.2000000000000002,1021,0.14,78.93,150,0.377,60.99,0,538,1,150,46,6.5,538,46,13.9
2019,4,27,6,30,1.3,269,1,1022,0.14,68.28,223,0.372,55.050000000000004,0,214,3,338,144,7,730,68,16
2019,4,27,7,30,1.4000000000000001,243,0.9,1022,0.14,57.68,525,0.365,45.42,0,831,1,525,81,5.800000000000001,831,81,17.8
2019,4,27,8,30,1.4000000000000001,206,1,1022,0.14,47.59,466,0.358,40.83,0,240,4,690,304,5.300000000000001,889,90,18.900000000000002
2019,4,27,9,30,1.5,181,1.4000000000000001,1022,0.14,38.77,584,0.354,41.38,0,291,4,813,357,5.9,916,98,19.400000000000002
2019,4,27,10,30,1.5,172,2,1022,0.14,32.53,889,0.353,42.68,0,931,0,889,104,6.6000000000000005,931,104,19.6
2019,4,27,11,30,1.5,169,2.7,1022,0.14,30.63,909,0.353,44.87,0,932,0,909,107,7.1000000000000005,932,107,19.400000000000002
2019,4,27,12,30,1.5,169,3.1,1021,0.14,33.83,872,0.352,47.14,0,921,0,872,107,7.5,921,107,19
2019,4,27,13,30,1.5,168,3.3000000000000003,1021,0.14,40.910000000000004,666,0.352,49.26,0,552,7,780,249,7.6000000000000005,893,106,18.400000000000002
2019,4,27,14,30,1.4000000000000001,167,3.4000000000000004,1021,0.14,50.15,506,0.354,51.34,0,404,7,645,248,7.4,851,100,17.6
2019,4,27,15,30,1.5,163,3.4000000000000004,1021,0.14,60.42,346,0.355,54.43,0,312,7,470,192,7.4,770,90,16.6
2019,4,27,16,30,1.5,158,3.3000000000000003,1020,0.14,71.07000000000001,280,0.356,60.21,0,633,0,280,74,7.7,633,74,15.4
2019,4,27,17,30,1.6,155,3,1020,0.14,81.64,98,0.357,70.2,0,357,0,98,46,8.9,357,46,14.3
2019,4,27,18,30,1.7000000000000002,154,2.7,1020,0.14,91.99,0,0.358,80.60000000000001,0,0,0,0,0,10.4,0,0,13.700000000000001
2019,4,27,19,30,1.7000000000000002,159,2.1,1020,0.14,101.49000000000001,0,0.36,86.59,0,0,0,0,0,11.3,0,0,13.5
2019,4,27,20,30,1.7000000000000002,171,1.5,1020,0.14,109.8,0,0.362,87.37,0,0,0,0,0,11.200000000000001,0,0,13.3
2019,4,27,21,30,1.7000000000000002,230,1,1020,0.14,116.33,0,0.363,85.52,0,0,0,0,0,11.100000000000001,0,0,13.5
2019,4,27,22,30,1.6,296,1.4000000000000001,1019,0.14,120.44,0,0.363,81.9,0,0,0,0,0,10.4,0,0,13.4
2019,4,27,23,30,1.6,311,1.9000000000000001,1019,0.14,121.58,0,0.363,76.31,0,0,0,0,0,9,0,0,13.100000000000001
2019,4,28,0,30,1.5,319,2.4000000000000004,1019,0.15,119.57000000000001,0,0.364,69.57000000000001,0,0,0,0,0,7.6000000000000005,0,0,13
2019,4,28,1,30,1.4000000000000001,328,2.5,1019,0.15,114.72,0,0.365,65.29,0,0,7,0,0,6.4,0,0,12.700000000000001
2019,4,28,2,30,1.3,336,2.5,1019,0.15,107.63,0,0.365,64.47,0,0,6,0,0,5.7,0,0,12.200000000000001
2019,4,28,3,30,1.1,339,2.5,1019,0.15,98.93,0,0.366,66.22,0,0,7,0,0,5.5,0,0,11.600000000000001
2019,4,28,4,30,0.9,337,2.5,1019,0.15,88.79,12,0.37,62.33,5,70,7,12,11,4.800000000000001,70,11,11.8
2019,4,28,5,30,0.8,330,2.8000000000000003,1019,0.15,78.69,95,0.376,56.19,3,122,4,154,71,4.7,520,52,13.200000000000001
2019,4,28,6,30,0.7000000000000001,329,3.3000000000000003,1019,0.15,68.04,237,0.382,49.18,0,254,2,348,142,4.2,730,75,14.8
2019,4,28,7,30,0.7000000000000001,334,3.7,1019,0.15,57.43,414,0.387,41.27,0,406,2,542,195,3.1,846,86,16.3
2019,4,28,8,30,0.8,337,3.8000000000000003,1019,0.15,47.33,708,0.39,37.910000000000004,0,907,0,708,93,2.8000000000000003,907,93,17.3
2019,4,28,9,30,0.8,341,3.8000000000000003,1019,0.15,38.49,835,0.393,36.74,0,937,0,835,101,3.1,937,101,18.1
2019,4,28,10,30,0.9,343,3.6,1018,0.15,32.22,908,0.394,36.94,0,949,0,908,105,3.7,949,105,18.7
2019,4,28,11,30,1,344,3.5,1018,0.15,30.310000000000002,925,0.393,37.45,0,946,0,925,109,4.1000000000000005,946,109,19
2019,4,28,12,30,1,345,3.3000000000000003,1018,0.15,33.55,887,0.393,37.47,0,932,0,887,110,4.2,932,110,19.1
2019,4,28,13,30,1.1,345,3.1,1018,0.15,40.67,792,0.393,37.46,0,903,0,792,107,4.2,903,107,19
2019,4,28,14,30,1,347,2.9000000000000004,1017,0.15,49.95,656,0.392,37.64,0,863,0,656,101,4,863,101,18.7
2019,4,28,15,30,1,351,2.6,1017,0.15,60.230000000000004,482,0.39,38.480000000000004,0,791,0,482,89,3.7,791,89,18.1
2019,4,28,16,30,1,356,2.1,1017,0.15,70.88,290,0.388,42.61,0,666,0,290,72,4.1000000000000005,666,72,16.900000000000002
2019,4,28,17,30,1,182,1.7000000000000002,1018,0.15,81.45,106,0.387,58.120000000000005,0,419,0,106,44,6.6000000000000005,419,44,14.8
2019,4,28,18,30,1,5,1.8,1018,0.15,91.79,0,0.386,63.68,0,0,0,0,0,6.5,0,0,13.200000000000001
2019,4,28,19,30,1,5,2,1019,0.15,101.27,0,0.385,65.42,0,0,0,0,0,6.2,0,0,12.5
2019,4,28,20,30,1,182,2,1019,0.15,109.55,0,0.384,66.75,0,0,0,0,0,5.800000000000001,0,0,11.8
2019,4,28,21,30,1,355,2,1019,0.15,116.05,0,0.382,67.78,0,0,4,0,0,5.5,0,0,11.200000000000001
2019,4,28,22,30,1,348,2.1,1018,0.15,120.14,0,0.381,67.72,0,0,0,0,0,5,0,0,10.700000000000001
2019,4,28,23,30,1,345,2.1,1018,0.15,121.26,0,0.381,66.94,0,0,0,0,0,4.5,0,0,10.4
2019,4,29,0,30,1,344,2.2,1017,0.15,119.26,0,0.382,68.36,0,0,0,0,0,4.2,0,0,9.700000000000001
2019,4,29,1,30,1,348,2.2,1017,0.15,114.42,0,0.383,68.55,0,0,0,0,0,3.9000000000000004,0,0,9.4
2019,4,29,2,30,1.1,354,2.1,1017,0.15,107.34,0,0.383,69.8,0,0,4,0,0,3.9000000000000004,0,0,9.1
2019,4,29,3,30,1.1,178,2,1017,0.15,98.67,0,0.383,71.54,0,0,1,0,0,4,0,0,8.9
2019,4,29,4,30,1.2000000000000002,2,1.9000000000000001,1018,0.15,88.56,14,0.382,69.59,5,92,7,14,11,4.3,92,11,9.600000000000001
2019,4,29,5,30,1.2000000000000002,6,2.2,1018,0.15,78.45,152,0.382,66.01,0,487,1,152,54,5.1000000000000005,487,54,11.200000000000001
2019,4,29,6,30,1.3,12,2.8000000000000003,1019,0.15,67.8,251,0.38,60.5,0,300,7,336,138,5.1000000000000005,668,84,12.5
2019,4,29,7,30,1.4000000000000001,19,3.4000000000000004,1019,0.15,57.19,245,0.377,58.08,0,48,6,520,219,5.300000000000001,767,105,13.4
2019,4,29,8,30,1.5,23,3.7,1020,0.15,47.07,270,0.375,57.15,0,24,6,682,254,5.4,824,120,13.700000000000001
2019,4,29,9,30,1.5,26,3.8000000000000003,1020,0.15,38.2,329,0.376,56.99,0,29,6,800,306,5.5,836,143,13.9
2019,4,29,10,30,1.5,30,3.6,1020,0.15,31.91,552,0.378,55.89,0,159,6,879,418,5.7,867,143,14.4
2019,4,29,11,30,1.5,31,3.3000000000000003,1020,0.15,30,559,0.379,54.33,0,151,6,902,428,5.9,887,134,15
2019,4,29,12,30,1.5,28,2.9000000000000004,1019,0.15,33.27,542,0.38,52.08,0,158,6,870,410,5.800000000000001,891,124,15.600000000000001
2019,4,29,13,30,1.5,23,2.5,1019,0.15,40.44,423,0.381,50.4,0,92,4,781,353,5.7,875,115,16
2019,4,29,14,30,1.5,19,2.1,1019,0.15,49.74,569,0.381,49.49,0,604,7,645,178,5.5,834,106,16.1
2019,4,29,15,30,1.5,17,1.7000000000000002,1019,0.15,60.04,474,0.38,49.36,0,759,1,474,95,5.4,759,95,16
2019,4,29,16,30,1.5,21,1.2000000000000002,1019,0.15,70.69,284,0.381,51.57,0,626,1,284,77,5.4,626,77,15.3
2019,4,29,17,30,1.5,31,0.7000000000000001,1019,0.15,81.26,104,0.383,59.58,0,373,1,104,47,6.6000000000000005,373,47,14.4
2019,4,29,18,30,1.6,79,0.30000000000000004,1019,0.15,91.58,0,0.385,56.1,0,0,0,0,0,5.2,0,0,13.8
2019,4,29,19,30,1.6,175,0.4,1020,0.15,101.04,0,0.386,54.620000000000005,0,0,0,0,0,4.5,0,0,13.5
2019,4,29,20,30,1.6,233,0.8,1020,0.15,109.3,0,0.386,55.81,0,0,0,0,0,4.5,0,0,13.100000000000001
2019,4,29,21,30,1.6,237,1.2000000000000002,1020,0.15,115.78,0,0.384,58.59,0,0,0,0,0,4.7,0,0,12.600000000000001
2019,4,29,22,30,1.6,241,1.3,1020,0.15,119.84,0,0.38,61.82,0,0,0,0,0,5.1000000000000005,0,0,12.200000000000001
2019,4,29,23,30,1.6,243,1.4000000000000001,1020,0.15,120.95,0,0.377,63.690000000000005,0,0,0,0,0,5.4,0,0,12.100000000000001
2019,4,30,0,30,1.5,270,1.3,1019,0.15,118.95,0,0.369,65.45,0,0,0,0,0,5.6000000000000005,0,0,11.9
2019,4,30,1,30,1.4000000000000001,296,1.3,1019,0.15,114.12,0,0.364,66.24,0,0,0,0,0,5.6000000000000005,0,0,11.700000000000001
2019,4,30,2,30,1.3,319,1.4000000000000001,1019,0.15,107.07000000000001,0,0.36,66.19,0,0,1,0,0,5.300000000000001,0,0,11.4
2019,4,30,3,30,1.3,334,1.5,1019,0.15,98.41,0,0.356,65.35,0,0,1,0,0,4.800000000000001,0,0,11.100000000000001
2019,4,30,4,30,1.3,339,1.3,1019,0.15,88.34,15,0.353,62.26,0,89,0,15,12,4.5,89,12,11.5
2019,4,30,5,30,1.3,338,1.2000000000000002,1019,0.15,78.22,156,0.34900000000000003,62.190000000000005,0,501,1,156,53,6.1000000000000005,501,53,13.200000000000001
2019,4,30,6,30,1.3,342,1.3,1019,0.15,67.57000000000001,245,0.34500000000000003,51.300000000000004,0,266,2,344,144,5.1000000000000005,701,77,15.100000000000001
2019,4,30,7,30,1.3,342,1.4000000000000001,1019,0.15,56.95,531,0.341,43.7,0,802,1,531,93,4.2,802,93,16.6
2019,4,30,8,30,1.3,329,1.4000000000000001,1019,0.15,46.82,693,0.338,40.54,0,859,0,693,105,4.3,859,105,17.900000000000002
2019,4,30,9,30,1.4000000000000001,317,1.2000000000000002,1019,0.15,37.93,820,0.339,39.09,0,905,0,820,105,4.7,905,105,18.900000000000002
2019,4,30,10,30,1.4000000000000001,301,0.9,1018,0.15,31.61,896,0.341,38.88,0,923,0,896,110,5.1000000000000005,923,110,19.5
2019,4,30,11,30,1.5,263,0.7000000000000001,1018,0.15,29.69,913,0.34500000000000003,39.45,0,923,0,913,111,5.7,923,111,19.900000000000002
2019,4,30,12,30,1.5,216,0.8,1018,0.15,33,878,0.34800000000000003,40.86,0,920,0,878,107,6.300000000000001,920,107,20
2019,4,30,13,30,1.6,189,1.1,1018,0.15,40.21,784,0.352,42.96,0,889,0,784,106,6.800000000000001,889,106,19.8
2019,4,30,14,30,1.7000000000000002,177,1.5,1018,0.15,49.54,645,0.356,45.57,0,837,0,645,101,7.300000000000001,837,101,19.3
2019,4,30,15,30,1.7000000000000002,173,1.9000000000000001,1018,0.15,59.86,473,0.36,49.36,0,758,0,473,92,7.7,758,92,18.5
2019,4,30,16,30,1.6,172,2.1,1018,0.15,70.51,285,0.363,56.410000000000004,0,627,0,285,76,8.4,627,76,17.1
2019,4,30,17,30,1.6,171,2.1,1018,0.15,81.07000000000001,105,0.367,69.42,0,371,0,105,47,9.600000000000001,371,47,15.200000000000001
